Time (s),X Position of the First Airplane's CG in Earth Axes Relative to the Earth Origin (m),Y Position of the First Airplane's CG in Earth Axes Relative to the Earth Origin (m),Z Position of the First Airplane's CG in Earth Axes Relative to the Earth Origin (m),X Velocity of the First Airplane's CG in Earth Axes Observed from the Earth Frame (m/s),Y Velocity of the First Airplane's CG in Earth Axes Observed from the Earth Frame (m/s),Z Velocity of the First Airplane's CG in Earth Axes Observed from the Earth Frame (m/s),"Roll Angle of the First Airplane's Body Axes Relative to Earth Axes Using an Intrinsic zy'x"" Sequence (deg)","Pitch Angle of the First Airplane's Body Axes Relative to Earth Axes Using an Intrinsic zy'x"" Sequence (deg)","Yaw Angle of the First Airplane's Body Axes Relative to Earth Axes Using an Intrinsic zy'x"" Sequence (deg)",Roll Rate in the First Airplane's Body Axes Observed from the Earth Frame (deg/s),Pitch Rate in the First Airplane's Body Axes Observed from the Earth Frame (deg/s),Yaw Rate in the First Airplane's Body Axes Observed from the Earth Frame (deg/s),Angle of Attack (deg),Sideslip Angle (deg)
2.2609999999999997,29.276717103745145,-2.7944807478962344e-15,0.8048467317100856,13.147829279687022,-1.829012962003192e-15,0.5286817343508362,4.631020174061102e-15,0.928361338247028,-8.735512857514939e-15,-3.8603639736326015e-13,-0.44170706367772994,-6.706476536215361e-14,3.2310168865972324,1.0270450745793767e-15
2.27392,29.446607890860946,-2.8165763793893203e-15,0.8116833866307248,13.151054174771442,-1.5913634301153526e-15,0.5296239809183865,2.3317305884490224e-17,0.9226850089870068,-9.601138557372957e-15,-3.2506579577013307e-13,-0.436981676263649,-6.688041040086968e-14,3.22887500078244,2.67136830676538e-15
2.2868399999999998,29.616540400008184,-2.837359077829721e-15,0.8185321257440707,13.154287798485178,-1.6257725513708509e-15,0.5305523524168929,-3.637656711090342e-15,0.9170698347215571,-1.0412985545085695e-14,-2.3963142888190023e-13,-0.4322403462517927,-5.88035172492034e-14,3.2267306513245453,3.1291519520072578e-15
2.29976,29.78651474306577,-2.860028188875746e-15,0.825392769463567,13.157530012286713,-1.8833777653512922e-15,0.5314667992079084,-6.231622943711105e-15,0.9115160209183352,-1.1080250591808878e-14,-1.602633709688004e-13,-0.42748315269900544,-4.4548872570104574e-14,3.2245838931073774,2.530025760183279e-15
2.31268,29.95653103012044,-2.8849030739012787e-15,0.832265137564823,13.160780677291122,-1.967223631789936e-15,0.5323672721939489,-8.768872389102344e-15,0.9060237719922487,-1.1675152325455925e-14,-2.310388893804532e-13,-0.42271017951250717,-4.764054188287527e-14,3.2224347829057027,2.619476356803924e-15
2.3255999999999997,30.126589369462344,-2.909492628805686e-15,0.8391490491942925,13.164039654273054,-1.839209015951116e-15,0.5332537230799556,-1.0370849298990578e-14,0.9005932912256436,-1.2193418721455514e-14,-1.5679954439368275e-14,-0.4179215181044133,-3.2717049151161886e-14,3.2202833804317326,3.6080427939749285e-15
2.33852,30.2966898675807,-2.9335665734116344e-15,0.8460443228759147,13.167306803676508,-1.887407796115181e-15,0.5341261037965481,-9.694891961692451e-15,0.8952247806324183,-1.252670840168745e-14,1.211249021713215e-13,-0.4131172734165309,-1.9014382764938518e-14,3.2181297456812166,3.7720622381110375e-15
2.3514399999999998,30.466832629159697,-2.9585252796064744e-15,0.852950776509921,13.17058198564187,-1.9761690142315612e-15,0.5349843658638788,-8.155092032607165e-15,0.889918440788265,-1.2764719937676038e-14,1.1780785783241409e-13,-0.40829756313970766,-1.7952605316531703e-14,3.215973935988344,3.712735653186778e-15
2.36436,30.637017757074343,-2.9846600674145966e-15,0.8598682273763173,13.173865059968927,-2.06946377340344e-15,0.5358284617516382,-8.409201823759642e-15,0.8846744707157345,-1.315126472841846e-14,-1.5621704938972082e-13,-0.40346251000743427,-4.1994204830406694e-14,3.213816011818239,3.681674264326556e-15
2.37728,30.807245352386328,-3.0155466039520922e-15,0.86679649214301,13.177155886158845,-2.7117338330200432e-15,0.536658344237955,-1.0610041756685901e-14,0.8794930677929906,-1.3596033451395128e-14,-1.834095518895633e-13,-0.3986122458352694,-2.6981148904624827e-14,3.2116560338735467,1.2110882948787225e-15
2.3901999999999997,30.977515514339764,-3.047837386862863e-15,0.8737353868771506,13.18045432335156,-2.2868393729816217e-15,0.5374739675485163,-1.3153777198552995e-14,0.8743744277376673,-1.403601943484538e-14,-2.0931398676228545e-13,-0.3937468958556402,-4.128436302676326e-14,3.2094940680245867,3.3604994796053784e-15
2.40312,31.147828340356835,-3.076254506753463e-15,0.8806847270567362,13.183760230374789,-2.1120955946034717e-15,0.5382752862572977,-1.5120375861199698e-14,0.869318744580447,-1.452956357808393e-14,-9.395122284748853e-14,-0.3888665959741492,-3.53000534063946e-14,3.207330180490194,4.507163447588584e-15
2.4160399999999997,31.318183926033736,-3.1072452035509223e-15,0.8876443275773801,13.187073465740246,-2.685225891071335e-15,0.5390622556380522,-1.501198797098305e-14,0.8643262105404779,-1.4761251106988718e-14,1.1127152746593399e-13,-0.38397149070838155,-7.637282667810842e-16,3.205164439229748,2.255967036172375e-15
2.42896,31.48858236513657,-3.1421892885709426e-15,0.8946140027573443,13.190393887639706,-2.724075195619133e-15,0.5398348310437109,-1.3485707890565898e-14,0.8593970159355093,-1.4745543609096104e-14,1.2495859015612708e-13,-0.3790617298750035,3.005860034464647e-15,3.2029969111520957,2.160282237461461e-15
2.44188,31.65902374959729,-3.1770082827995836e-15,0.9015935663466343,13.193721353957892,-2.6658619914769854e-15,0.5405929691559959,-1.2513679725939519e-14,0.8545313491260252,-1.4786641943127642e-14,2.5605429863490056e-14,-0.37413746663953606,-9.537969772090959e-15,3.200827667467661,2.5122385158846904e-15
2.4547999999999996,31.82950816950979,-3.2117659476832414e-15,0.9085828315355492,13.19705572228048,-2.7145814889654142e-15,0.5413366266512484,-1.2688146016216415e-14,0.8497293964406822,-1.4947703483777024e-14,-5.224176945756841e-14,-0.3691988623609435,-1.555517030110017e-14,3.198656777815516,2.4553850900829475e-15
2.46772,32.00003571312608,-3.244651159347219e-15,0.9155816109571994,13.200396849901072,-2.376008551897977e-15,0.5420657606011026,-1.3519016173345412e-14,0.8449913420856778,-1.5230549779827732e-14,-7.57281391630792e-14,-0.364246084234188,-2.8392220119682724e-14,3.19648431190075,4.166099503524955e-15
2.4806399999999997,32.17060646685248,-3.2768809573362726e-15,0.9225897166964627,13.203744593814173,-2.6131242637450227e-15,0.5427803290681432,-1.3994148002460965e-14,0.8403173680876602,-1.5508409362842797e-14,2.8103222164237037e-15,-0.35927930245582285,-1.4789300867051693e-14,3.1943103420098304,3.3910903773644867e-15
2.49356,32.341220515245894,-3.3118859164806247e-15,0.929606960296036,13.207098810738882,-2.805600062006089e-15,0.5434802900608482,-1.3455934431807564e-14,0.8357076542204681,-1.5614578074127888e-14,8.074501009968968e-14,-0.35429869556153903,-1.8144212039050632e-15,3.192134938394492,2.695149842946222e-15
2.50648,32.51187794101014,-3.3483002960822564e-15,0.9366331527669638,13.210459357100744,-2.8313008051195404e-15,0.5441656032716379,-1.3070962323897853e-14,0.8311623779488388,-1.5686751569210767e-14,-2.098915783948948e-14,-0.34930444246155506,-9.519404411266825e-15,3.189958176737281,2.6808813029684505e-15
2.5193999999999996,32.68257882499233,-3.389681048106235e-15,0.9436681045968962,13.213826089059605,-3.5743883626790036e-15,0.5448362279872427,-1.255503992418212e-14,0.8266817143642953,-1.5610861408168524e-14,1.0068367207220994e-13,-0.34429673161640045,2.1110510060165788e-14,3.1877801290205654,-5.870280667643029e-16
2.53232,32.85332324617941,-3.433714004599194e-15,0.9507116257534415,13.217198862499817,-3.241858772453979e-15,0.545492124419146,-1.0663440124293083e-14,0.822265836126055,-1.5352176959832555e-14,1.9155821484849263e-13,-0.33927575108334124,1.8791280871383696e-14,3.1856008692218363,7.06322928372863e-16
2.5452399999999997,33.02411128169456,-3.479425283051745e-15,0.957763525696214,13.220577533034072,-3.834190523606542e-15,0.5461332537190289,-8.915598946557329e-15,0.8179149134527394,-1.5074842481579572e-14,7.839019951793644e-14,-0.33424169060637243,2.402039664766801e-14,3.1834204733591625,-2.0388387285297728e-15
2.55816,33.19494300679385,-3.5281586538353762e-15,0.9648236133863023,13.22396195602015,-3.709674922776015e-15,0.5467595775639912,-8.30144651270073e-15,0.8136291140507917,-1.4833888258416127e-14,1.614986309068226e-14,-0.3291947493236046,1.3175382138096485e-14,3.1812390176100096,-1.7013591779928437e-15
2.57108,33.36581849486287,-3.579035369315526e-15,0.9718916972925686,13.227351986552794,-4.16597762833069e-15,0.5473710580809479,-7.744131993070876e-15,0.8094086030775169,-1.456898007993569e-14,6.954081089900132e-14,-0.3241351227003559,2.7736284006281078e-14,3.1790565779385505,-3.908931249170047e-15
